created_at,arbitrage,ask_price,bid_price
2017-09-01 06:20:00,-0.0201174587373,4715.16633333,4620.30916667
2017-09-01 06:25:00,-0.0180136159837,4713.31137931,4628.40655172
2017-09-01 06:30:00,-0.016820511079,4711.47,4632.22066667
2017-09-01 06:35:00,-0.016288511512,4711.47,4634.72716667
2017-09-01 06:40:00,-0.0157983480457,4711.98066667,4637.539
2017-09-01 06:45:00,-0.0150558528487,4711.532,4640.59583333
2017-09-01 06:50:00,-0.0136811681114,4710.32916667,4645.88583333
2017-09-01 06:55:00,-0.0141764145296,4718.12983051,4651.24
2017-09-01 07:00:00,-0.0170341103678,4737.19,4656.49607143
2017-09-01 07:05:00,-0.0175829023312,4742.006,4658.628
2017-09-01 07:10:00,-0.0173399558732,4742.39,4660.15716667
2017-09-01 07:15:00,-0.0160459179988,4739.27516667,4663.22716667
2017-09-01 07:20:00,-0.0175567550542,4743.97466667,4660.6845
2017-09-01 07:25:00,-0.0173439941415,4743.3315,4661.06266667
2017-09-01 07:30:00,-0.0170560146741,4743.107,4662.2085
2017-09-01 07:35:00,-0.0173485286625,4742.1765,4659.90633333
2017-09-01 07:40:00,-0.0177684765724,4744.14266667,4659.84666667
2017-09-01 07:45:00,-0.0173210836111,4745.51933333,4663.32183333
2017-09-01 07:50:00,-0.016559255214,4749.12127273,4670.47527273
2017-09-01 07:55:00,-0.0182982159053,4758.57275862,4671.49931034
2017-09-01 08:00:00,-0.0180760715816,4760.87910714,4674.82160714
2017-09-01 08:05:00,-0.0184025592637,4769.93566667,4682.15616667
2017-09-01 08:10:00,-0.0182582932801,4768.68066667,4681.61266667
2017-09-01 08:15:00,-0.019145117674,4772.30516667,4680.93816667
2017-09-01 08:20:00,-0.0190969538139,4773.51,4682.3505
2017-09-01 08:25:00,-0.0188174588364,4775.36033333,4685.50066667
2017-09-01 08:30:00,-0.015944514575,4779.12983333,4702.9305
2017-09-01 08:35:00,-0.0154927929956,4787.904,4713.72283333
2017-09-01 08:40:00,-0.0150365422041,4792.05,4719.99413793
2017-09-01 08:45:00,-0.0141416401777,4792.69183333,4724.91483333
2017-09-01 08:50:00,-0.0156942741444,4796.7,4721.41883333
2017-09-01 08:55:00,-0.0151636158315,4799.32666667,4726.552
2017-09-01 09:00:00,-0.0157056460937,4799.96946429,4724.58285714
2017-09-01 09:05:00,-0.0166504164635,4799.94,4720.019
2017-09-01 09:10:00,-0.0181458865458,4799.94,4712.84083333
2017-09-01 09:15:00,-0.0172932717215,4799.94,4716.93333333
2017-09-01 09:20:00,-0.0169873239235,4799.94,4718.40186441
2017-09-01 09:25:00,-0.016922503198,4799.94,4718.713
2017-09-01 09:30:00,-0.0163573789106,4799.95416667,4721.4395
2017-09-01 09:35:00,-0.0170678300832,4804.58933333,4722.58366667
2017-09-01 09:40:00,-0.0167070097616,4803.72216667,4723.46633333
2017-09-01 09:45:00,-0.0161292359532,4803.72,4726.23966667
2017-09-01 09:50:00,-0.0155006142881,4800.62383333,4726.21033333
2017-09-01 09:55:00,-0.0151913086762,4798.7855,4725.88566667
2017-09-01 10:00:00,-0.0142471812324,4793.63928571,4725.34339286
2017-09-01 10:05:00,-0.0150546405506,4796.98677966,4724.76559322
2017-09-01 10:10:00,-0.0162972779399,4802.98,4724.7045
2017-09-01 10:15:00,-0.0167801346812,4805.22233333,4724.58933333
2017-09-01 10:20:00,-0.0164435086512,4808.39633333,4729.32983333
2017-09-01 10:25:00,-0.0161657726706,4811.305,4733.526
2017-09-01 10:30:00,-0.0171742408812,4812.71983333,4730.06483333
2017-09-01 10:35:00,-0.0178352096151,4815.02816667,4729.15066667
2017-09-01 10:40:00,-0.0161013721763,4812.42566667,4734.93866667
2017-09-01 10:45:00,-0.0153927470217,4807.24533333,4733.24733333
2017-09-01 10:50:00,-0.0142645589643,4804.6,4736.0645
2017-09-01 10:55:00,-0.0135925987595,4804.6,4739.293
2017-09-01 11:00:00,-0.013526413258,4791.33157895,4726.52245614
2017-09-01 11:05:00,-0.0143661522418,4788.44033333,4719.647
2017-09-01 11:10:00,-0.0169286573625,4794.1965,4713.0325
2017-09-01 11:15:00,-0.0180445505214,4803.77333333,4717.08783333
2017-09-01 11:20:00,-0.0201546440597,4813.68916667,4716.67083333
2017-09-01 11:25:00,-0.0197506160148,4810.93,4715.91066667
2017-09-01 11:30:00,-0.0229306478402,4814.51,4704.11016667
2017-09-01 11:35:00,-0.0240756895539,4803.8775,4688.21966667
2017-09-01 11:40:00,-0.0261452576595,4804.7665,4679.146
2017-09-01 11:45:00,-0.0278409546035,4810.863,4676.92216667
2017-09-01 11:50:00,-0.028454763435,4817.057,4679.98916667
2017-09-01 11:55:00,-0.0280860108865,4817.60583333,4682.2985
2017-09-01 12:00:00,-0.0279950453703,4817.61,4682.74078947
2017-09-01 12:05:00,-0.0323270969823,4817.60740741,4661.86814815
2017-09-01 12:10:00,-0.0301951460464,4817.6,4672.13186441
2017-09-01 12:15:00,-0.0285793344142,4818.29258621,4680.58931034
2017-09-01 12:20:00,-0.026491834445,4820.36616667,4692.66616667
2017-09-01 12:25:00,-0.0251274942502,4823.68237288,4702.47542373
2017-09-01 12:30:00,-0.0265080051107,4833.41305085,4705.29389831
2017-09-01 12:35:00,-0.0239122481233,4835.4845614,4719.85631579
2017-09-01 12:40:00,-0.0249542115646,4844.86763636,4723.96818182
2017-09-01 12:45:00,-0.0246887609958,4846.98966667,4727.3235
2017-09-01 12:50:00,-0.0238422101716,4847.27883333,4731.709
2017-09-01 12:55:00,-0.0252785577096,4847.29,4724.7575
2017-09-01 13:00:00,-0.0268788486903,4847.29,4717.00042553
2017-09-01 13:05:00,-0.0259978667253,4847.87333333,4721.83883333
2017-09-01 13:10:00,-0.0262190208762,4849.88216667,4722.72283333
2017-09-01 13:15:00,-0.0270295630641,4851.69877193,4720.55947368
2017-09-01 13:20:00,-0.0288331403725,4851.24186441,4711.36542373
2017-09-01 13:25:00,-0.0290314705425,4851.29916667,4710.45883333
2017-09-01 13:30:00,-0.0302504111133,4858.35133333,4711.3825
2017-09-01 13:35:00,-0.0313711674066,4862.46466667,4709.92283333
2017-09-01 13:40:00,-0.0294773537286,4857.74258621,4714.55051724
2017-09-01 13:45:00,-0.0285058887719,4850.55916667,4712.28966667
2017-09-01 13:50:00,-0.0285152785668,4849.59316667,4711.30566667
2017-09-01 13:55:00,-0.0275056253535,4845.03457627,4711.76322034
2017-09-01 14:00:00,-0.0239988974406,4823.01603774,4707.26830189
2017-09-01 14:05:00,-0.023503348397,4816.28483333,4703.0855
2017-09-01 14:10:00,-0.0234547825834,4815.18,4702.241
2017-09-01 14:15:00,-0.0224122880209,4809.898,4702.094
2017-09-01 14:20:00,-0.0199379210423,4799.38271186,4703.69305085
2017-09-01 14:25:00,-0.0194210923541,4793.484,4700.38466667
2017-09-01 14:30:00,-0.0201006235741,4790.9125,4694.61066667
2017-09-01 14:35:00,-0.0198464651814,4795.87883333,4700.6975
2017-09-01 14:40:00,-0.019697473002,4802.29344828,4707.69586207
2017-09-01 14:45:00,-0.024582224417,4812.913,4694.59916667
2017-09-01 14:50:00,-0.0263977543995,4818.36516667,4691.17066667
2017-09-01 14:55:00,-0.027051293683,4819.28,4688.91224138
2017-09-01 15:00:00,-0.0275773125234,4819.28,4686.3772093
2017-09-01 15:05:00,-0.0267636106085,4819.28,4690.29866667
2017-09-01 15:10:00,-0.0250640482949,4819.28,4698.48933333
2017-09-01 15:15:00,-0.0263686345955,4819.28,4692.20216667
2017-09-01 15:20:00,-0.0265547668609,4820.93516667,4692.91583333
2017-09-01 15:25:00,-0.028104632233,4828.85559322,4693.14067797
2017-09-01 15:30:00,-0.0276316992787,4831.0495,4697.559
2017-09-01 15:35:00,-0.0280467371418,4830.0745,4694.60666667
2017-09-01 15:40:00,-0.0285447487174,4831.036,4693.135
2017-09-01 15:45:00,-0.0298949801362,4834.41183333,4689.887
2017-09-01 15:50:00,-0.0294847032761,4836.33983333,4693.74133333
2017-09-01 15:55:00,-0.030712451842,4839.30183333,4690.675
2017-09-01 16:00:00,-0.0322014534211,4838.43592593,4682.6312963
2017-09-01 16:05:00,-0.0319289518846,4836.68155172,4682.25137931
2017-09-01 16:10:00,-0.0329151440423,4836.31683333,4677.12883333
2017-09-01 16:15:00,-0.0346042613082,4836.23,4668.87583333
2017-09-01 16:20:00,-0.0319510773104,4836.23,4681.70724138
2017-09-01 16:25:00,-0.0329396382444,4836.23,4676.92633333
2017-09-01 16:30:00,-0.0327393444894,4836.23,4677.895
2017-09-01 16:35:00,-0.032564139147,4836.23,4678.74233333
2017-09-01 16:40:00,-0.03359557365,4841.36783333,4678.718
2017-09-01 16:45:00,-0.0335131199826,4836.94416667,4674.84316667
2017-09-01 16:50:00,-0.0323859605057,4826.154,4669.854
2017-09-01 16:55:00,-0.032822012234,4825.33883333,4666.9615
2017-09-01 17:00:00,-0.0328205544356,4825.41,4667.03736842
2017-09-01 17:05:00,-0.0330455166849,4825.41,4665.95183333
2017-09-01 17:10:00,-0.0336707891188,4825.55568966,4663.07534483
2017-09-01 17:15:00,-0.0343719870479,4831.58883333,4665.51733333
2017-09-01 17:20:00,-0.0339505406256,4831.44,4667.41
2017-09-01 17:25:00,-0.0341173645952,4831.44,4666.604
2017-09-01 17:30:00,-0.0347231572028,4831.87186441,4664.09389831
2017-09-01 17:35:00,-0.0352020253574,4833.32155172,4663.1787931
2017-09-01 17:40:00,-0.0353773029082,4838.10967213,4666.9504918
2017-09-01 17:45:00,-0.0343002320651,4839.79366667,4673.78783333
2017-09-01 17:50:00,-0.0346306129477,4840.0,4672.38783333
2017-09-01 17:55:00,-0.0357303030303,4840.0,4667.06533333
2017-09-01 18:00:00,-0.035641044792,4840.17140351,4667.66263158
2017-09-01 18:05:00,-0.0353433924072,4841.4,4670.2885
2017-09-01 18:10:00,-0.0352878050273,4843.878,4672.94816667
2017-09-01 18:15:00,-0.0322992155814,4844.14266667,4687.68066667
2017-09-01 18:20:00,-0.0327744067648,4843.994,4685.23533333
2017-09-01 18:25:00,-0.0339523503048,4842.8977551,4678.47
2017-09-01 18:30:00,-0.0337966788408,4842.69366667,4679.02666667
2017-09-01 18:35:00,-0.033775654051,4842.64,4679.07666667
2017-09-01 18:40:00,-0.0334430531005,4842.64,4680.68733333
2017-09-01 18:45:00,-0.034422924961,4842.64,4675.94216667
2017-09-01 18:50:00,-0.0340500791986,4841.43133333,4676.57966667
2017-09-01 18:55:00,-0.0333465169255,4838.94633333,4677.58433333
2017-09-01 19:00:00,-0.033350871007,4837.41724138,4676.08413793
2017-09-01 19:05:00,-0.0330086911325,4835.58,4675.96383333
2017-09-01 19:10:00,-0.0307157210727,4833.46266667,4684.99833333
2017-09-01 19:15:00,-0.0302396737603,4832.73,4686.58982143
2017-09-01 19:20:00,-0.0307239512621,4835.475,4686.91
2017-09-01 19:25:00,-0.0311254572595,4836.74233333,4686.1965
2017-09-01 19:30:00,-0.0321673292254,4842.2145,4686.44983333
2017-09-01 19:35:00,-0.0330105803293,4849.7565,4689.66316667
2017-09-01 19:40:00,-0.0325779489646,4850.02416667,4692.02033333
2017-09-01 19:45:00,-0.0329342934046,4852.64116667,4692.8215
2017-09-01 19:50:00,-0.0353868112725,4859.4935,4687.53
2017-09-01 19:55:00,-0.0364560233635,4870.477,4692.91933333
2017-09-01 20:00:00,-0.0324953822111,4878.10928571,4719.58875
2017-09-01 20:05:00,-0.0340453289322,4886.48666667,4720.12483333
2017-09-01 20:10:00,-0.0355449102403,4897.2765,4723.20033333
2017-09-01 20:15:00,-0.0362818914556,4902.9685,4725.0775
2017-09-01 20:20:00,-0.0375755106002,4912.288,4727.70666667
2017-09-01 20:25:00,-0.0373831293177,4918.69016667,4734.81316667
2017-09-01 20:30:00,-0.0360656676534,4907.48083333,4730.46533333
2017-09-01 20:35:00,-0.0345987461339,4892.891,4723.60116667
2017-09-01 20:40:00,-0.0328895207049,4880.28224138,4719.75844828
2017-09-01 20:45:00,-0.0322934631876,4867.46616667,4710.27383333
2017-09-01 20:50:00,-0.034437166724,4884.08166667,4715.88716667
2017-09-01 20:55:00,-0.0329071265453,4877.58083333,4717.07016667
2017-09-01 21:00:00,-0.0314219560445,4867.5212963,4714.56925926
2017-09-01 21:05:00,-0.0303907493846,4869.08616667,4721.1105
2017-09-01 21:10:00,-0.030053055327,4869.9985,4723.64016667
2017-09-01 21:15:00,-0.0299385245606,4877.24216667,4731.2245
2017-09-01 21:20:00,-0.0298607852338,4879.99,4734.26966667
2017-09-01 21:25:00,-0.0296160932572,4872.16016667,4727.86
2017-09-01 21:30:00,-0.0279964841213,4860.96216667,4724.86983333
2017-09-01 21:35:00,-0.0273558997132,4855.01,4722.19683333
2017-09-01 21:40:00,-0.0270924812565,4855.19066667,4723.6515
2017-09-01 21:45:00,-0.0288498691623,4857.39233333,4717.257
2017-09-01 21:50:00,-0.0284070708612,4857.62816667,4719.63716667
2017-09-01 21:55:00,-0.0305523605737,4865.50183333,4716.848
2017-09-01 22:00:00,-0.0293340559757,4866.4,4723.64875
2017-09-01 22:05:00,-0.0302941472325,4869.89133333,4722.36066667
2017-09-01 22:10:00,-0.0300974556849,4872.3,4725.65616667
2017-09-01 22:15:00,-0.0293521198065,4872.3,4729.28766667
2017-09-01 22:20:00,-0.028523284691,4872.3,4733.326
2017-09-01 22:25:00,-0.0289436972943,4872.34067797,4731.31711864
2017-09-01 22:30:00,-0.0285752656283,4874.09736842,4734.81859649
2017-09-01 22:35:00,-0.028248239405,4878.18983333,4740.38733333
2017-09-01 22:40:00,-0.0286051793925,4881.01,4741.38783333
2017-09-01 22:45:00,-0.0290397253315,4881.52,4739.762
2017-09-01 22:50:00,-0.0279638309379,4881.52,4745.014
2017-09-01 22:55:00,-0.029817030872,4884.04233333,4738.41466667
2017-09-01 23:00:00,-0.029618015214,4888.86631579,4744.0654386
2017-09-01 23:05:00,-0.0308406356515,4896.98466667,4745.95716667
2017-09-01 23:10:00,-0.0318089739591,4905.23,4749.19966667
2017-09-01 23:15:00,-0.0319285210923,4906.597,4749.9365
2017-09-01 23:20:00,-0.0319259714179,4909.86516667,4753.113
2017-09-01 23:25:00,-0.0313047757719,4910.55,4756.82633333
2017-09-01 23:30:00,-0.0308596814743,4908.72566667,4757.24366667
2017-09-01 23:35:00,-0.0301750569647,4906.04983333,4758.0095
2017-09-01 23:40:00,-0.0287661151261,4906.7385,4765.59
2017-09-01 23:45:00,-0.030468588778,4914.88033333,4765.12933333
2017-09-01 23:50:00,-0.0290909820683,4917.65883333,4774.59916667
2017-09-01 23:55:00,-0.0287172077716,4920.86,4779.54566667
2017-09-02 00:00:00,-0.0289302123174,4931.39553571,4788.72875
2017-09-02 00:05:00,-0.0296371094434,4934.53433333,4788.2885
2017-09-02 00:10:00,-0.0295691035566,4938.78666667,4792.75083333
2017-09-02 00:15:00,-0.0287017662,4934.98932203,4793.34610169
2017-09-02 00:20:00,-0.0280224790489,4934.74066667,4796.457
2017-09-02 00:25:00,-0.0274953138457,4934.75,4799.0675
2017-09-02 00:30:00,-0.0268783964064,4934.75,4802.11183333
2017-09-02 00:35:00,-0.0249778610872,4934.75,4811.4905
2017-09-02 00:40:00,-0.0242715397877,4933.57033333,4813.8245
2017-09-02 00:45:00,-0.0240259981618,4932.4,4813.89416667
2017-09-02 00:50:00,-0.0235512461817,4932.4,4816.23583333
2017-09-02 00:55:00,-0.0216944421918,4932.4,4825.39433333
2017-09-02 01:00:00,-0.0164349274924,4932.4,4851.33636364
2017-09-02 01:05:00,-0.0148185805423,4932.4,4859.30883333
2017-09-02 01:10:00,-0.0148622374503,4932.4,4859.0935
2017-09-02 01:15:00,-0.0147869050749,4932.42566667,4859.49033333
2017-09-02 01:20:00,-0.0158717023719,4937.65016667,4859.28066667
2017-09-02 01:25:00,-0.0159283665644,4939.77216667,4861.08966667
2017-09-02 01:30:00,-0.0120963562753,4940.0,4880.244
2017-09-02 01:35:00,-0.0148425885928,4937.64016667,4864.3535
2017-09-02 01:40:00,-0.0158057191929,4937.16116667,4859.12433333
2017-09-02 01:45:00,-0.0167789725768,4940.73,4857.829
2017-09-02 01:50:00,-0.0188561744245,4952.20116667,4858.81683333
2017-09-02 01:55:00,-0.0189995077436,4960.84316667,4866.59116667
2017-09-02 02:00:00,-0.0172314848259,4963.94,4878.40354167
2017-09-02 02:05:00,-0.0158958905355,4966.49516667,4887.54883333
2017-09-02 02:10:00,-0.0140096058607,4974.0675,4904.38283333
2017-09-02 02:15:00,-0.0143259979392,4978.98533333,4907.65683333
2017-09-02 02:20:00,-0.0151060658136,4970.632,4895.54566667
2017-09-02 02:25:00,-0.0147828491662,4973.8715,4900.3435
2017-09-02 02:30:00,-0.0139336606005,4968.01183333,4898.787
2017-09-02 02:35:00,-0.0129941974895,4944.64233333,4880.39916667
2017-09-02 02:40:00,-0.0168308769532,4927.01683333,4844.0895
2017-09-02 02:45:00,-0.0159574690306,4891.277,4813.22283333
2017-09-02 02:50:00,-0.0196733737267,4917.35483333,4820.61016667
2017-09-02 02:55:00,-0.0142895919004,4912.2,4842.00666667
2017-09-02 03:00:00,-0.0140025514705,4912.2,4843.41666667
2017-09-02 03:05:00,-0.0184156466956,4907.15683333,4816.788
2017-09-02 03:10:00,-0.0174937929124,4875.8615,4790.56416667
2017-09-02 03:15:00,-0.0170568223746,4848.56916667,4765.858
2017-09-02 03:20:00,-0.0153794410314,4825.26483333,4751.05433333
2017-09-02 03:25:00,-0.0112857340242,4825.0,4770.54633333
2017-09-02 03:30:00,-0.00870362694301,4825.0,4783.005
2017-09-02 03:35:00,-0.0109266618316,4835.5015,4782.649
2017-09-02 03:40:00,-0.0128998270309,4869.70883333,4806.88483333
2017-09-02 03:45:00,-0.0133881942889,4882.40766667,4817.03966667
2017-09-02 03:50:00,-0.0114527676606,4861.95666667,4806.26916667
2017-09-02 03:55:00,-0.012314342015,4839.32483333,4779.7325
2017-09-02 04:00:00,-0.0131538951451,4836.48196078,4772.86
2017-09-02 04:05:00,-0.017900728505,4860.29833333,4773.28433333
2017-09-02 04:10:00,-0.0181253823365,4866.42133333,4778.20466667
2017-09-02 04:15:00,-0.0174865301398,4864.36266667,4779.29766667
2017-09-02 04:20:00,-0.018143889184,4868.732,4780.39383333
2017-09-02 04:25:00,-0.0163129858122,4863.146,4783.80116667
2017-09-02 04:30:00,-0.0139607288079,4858.94783333,4791.11383333
2017-09-02 04:35:00,-0.013225448036,4860.1,4795.823
2017-09-02 04:40:00,-0.0132889907993,4860.49,4795.89866667
2017-09-02 04:45:00,-0.0137223493218,4862.78933333,4796.06
2017-09-02 04:50:00,-0.0128077658057,4855.31616667,4793.13
2017-09-02 04:55:00,-0.0117856460678,4851.02466667,4793.85216667
2017-09-02 05:00:00,-0.0114569599442,4848.22053571,4792.67357143
2017-09-02 05:05:00,-0.00634325803099,4811.11983333,4780.52083333
2017-09-02 05:10:00,-0.00420807755972,4760.985,4740.93633333
2017-09-02 05:15:00,0.00450129580597,4687.15383333,4708.17466667
2017-09-02 05:20:00,-0.00902353394803,4726.87366667,4684.17583333
2017-09-02 05:25:00,-0.010121075116,4721.49533333,4673.64283333
2017-09-02 05:30:00,-0.00661458199126,4681.66830508,4650.63644068
2017-09-02 05:35:00,-0.0169390286959,4697.53107143,4617.96017857
2017-09-02 05:40:00,-0.0171716329056,4702.48067797,4621.72016949
2017-09-02 05:45:00,-0.0187637260732,4691.45333333,4603.38633333
2017-09-02 05:50:00,-0.00650498785005,4616.43233333,4586.395
2017-09-02 05:55:00,-0.00910855890983,4592.17788462,4550.26730769
2017-09-02 06:00:00,-0.0252696088724,4667.5075,4549.52333333
2017-09-02 06:05:00,-0.024351365048,4682.41608696,4568.3226087
2017-09-02 06:10:00,-0.0191822075957,4697.8285,4607.701
2017-09-02 06:15:00,-0.0111456400568,4669.39411765,4617.31058824
2017-09-02 06:20:00,-0.0205562421087,4693.75321429,4597.25910714
2017-09-02 06:25:00,-0.0225357752948,4727.8259322,4621.25118644
2017-09-02 06:30:00,-0.0204807715571,4743.98961538,4646.79134615
2017-09-02 06:35:00,-0.0212554618905,4722.29888889,4621.92462963
2017-09-02 06:40:00,-0.0234391041841,4711.19166667,4600.753
2017-09-02 06:45:00,-0.0214997514451,4736.46147541,4634.63393443
2017-09-02 06:50:00,-0.0201343461946,4754.03254237,4658.30542373
2017-09-02 06:55:00,-0.0193072856105,4762.826,4670.86683333
2017-09-02 07:00:00,-0.0202753911917,4760.37341463,4663.85317073
2017-09-02 07:05:00,-0.0234460273697,4774.2357377,4662.2952459
2017-09-02 07:10:00,-0.0224237455367,4797.45627119,4689.88101695
2017-09-02 07:15:00,-0.0238145466095,4807.55316667,4693.0595
2017-09-02 07:20:00,-0.0185896674718,4779.87966667,4691.00683333
2017-09-02 07:25:00,-0.018925510451,4780.656,4690.17516667
2017-09-02 07:30:00,-0.0224591650364,4807.9135,4699.92666667
2017-09-02 07:35:00,-0.0185702388099,4811.32355932,4721.97474576
2017-09-02 07:40:00,-0.0150958158392,4805.56754098,4733.01409836
2017-09-02 07:45:00,-0.0152512409037,4777.85661017,4704.99830508
2017-09-02 07:50:00,-0.0209045741748,4749.54606557,4650.24278689
2017-09-02 07:55:00,-0.0167933155709,4770.11883333,4690.00716667
2017-09-02 08:00:00,-0.0178348219799,4765.86070175,4680.86333333
2017-09-02 08:05:00,-0.0187909638862,4754.40864407,4665.06864407
2017-09-02 08:10:00,-0.0207471679833,4746.775,4648.281
2017-09-02 08:15:00,-0.0229525724329,4727.02590164,4618.52295082
2017-09-02 08:20:00,-0.0228088252224,4739.2095,4631.09916667
2017-09-02 08:25:00,-0.0194402179699,4733.74233333,4641.705
2017-09-02 08:30:00,-0.0216408465501,4698.65433333,4596.965
2017-09-02 08:35:00,-0.0232172384856,4696.02220339,4586.98559322
2017-09-02 08:40:00,-0.0246387739738,4708.1935,4592.19033333
2017-09-02 08:45:00,-0.0231254230363,4725.63016667,4616.34566667
2017-09-02 08:50:00,-0.0212525526324,4734.26883333,4633.649
2017-09-02 08:55:00,-0.0209922622026,4741.811,4642.26966667
2017-09-02 09:00:00,-0.0227484993511,4746.74701754,4638.7654386
2017-09-02 09:05:00,-0.0204486431116,4725.18135593,4628.54338983
2017-09-02 09:10:00,-0.0221897583174,4715.29983607,4610.66442623
2017-09-02 09:15:00,-0.0192693596899,4711.12283333,4620.31683333
2017-09-02 09:20:00,-0.0119444128579,4654.188,4598.57266667
2017-09-02 09:25:00,-0.0148925064247,4647.87576271,4578.63338983
2017-09-02 09:30:00,-0.0136815464218,4661.91918033,4598.13081967
