created_at,arbitrage,ask_price,bid_price
2017-08-29 06:20:00,-0.00103077763335,4369.84,4365.33566667
2017-08-29 06:25:00,-0.00134450333899,4369.652,4363.777
2017-08-29 06:30:00,-0.00148696048859,4369.54,4363.04266667
2017-08-29 06:35:00,-0.00191161572063,4369.54,4361.18711864
2017-08-29 06:40:00,-0.0015788420656,4369.54,4362.64118644
2017-08-29 06:45:00,-0.000991594100038,4368.301,4363.96933333
2017-08-29 06:50:00,-0.00123762114661,4367.09816667,4361.69333333
2017-08-29 06:55:00,0.000320964798778,4360.61762712,4362.01661017
2017-08-29 07:00:00,0.000929111195872,4360.02,4364.0709434
2017-08-29 07:05:00,0.000924193008289,4360.02,4364.0495
2017-08-29 07:10:00,-0.000612940688246,4366.58644068,4363.90491525
2017-08-29 07:15:00,2.16080470231e-05,4370.73266667,4370.82716667
2017-08-29 07:20:00,-0.000937307603828,4370.92,4366.82310345
2017-08-29 07:25:00,-0.00132496896153,4370.92,4365.12866667
2017-08-29 07:30:00,-0.0013896853364,4370.47866667,4364.405
2017-08-29 07:35:00,-0.000360695850884,4367.09322034,4365.51474576
2017-08-29 07:40:00,0.00185210780051,4356.226,4364.29333333
2017-08-29 07:45:00,0.00177298479917,4351.81016949,4359.52627119
2017-08-29 07:50:00,0.00218722448056,4345.15666667,4354.6605
2017-08-29 07:55:00,0.00172004137576,4345.14616667,4352.62
2017-08-29 08:00:00,0.00103627469326,4345.14,4349.64275862
2017-08-29 08:05:00,0.00139066450368,4352.501,4358.55516667
2017-08-29 08:10:00,0.00223276751086,4356.53,4366.25711864
2017-08-29 08:15:00,0.0019880518328,4356.63166667,4365.29283333
2017-08-29 08:20:00,0.000987206498298,4358.2395,4362.542
2017-08-29 08:25:00,0.0008747117535,4358.389,4362.20133333
2017-08-29 08:30:00,0.000714809274991,4359.9345,4363.0505
2017-08-29 08:35:00,-0.000295207789045,4366.636,4365.34433333
2017-08-29 08:40:00,-0.00010304333014,4363.86,4363.41033333
2017-08-29 08:45:00,-0.00130300342167,4363.888,4358.20183333
2017-08-29 08:50:00,-0.00202131342539,4363.88,4355.05923077
2017-08-29 08:55:00,-0.00202131342539,4363.88,4355.05923077
2017-08-29 09:00:00,-0.000405602353869,4363.88,4362.11
2017-08-29 09:05:00,-0.000405602353869,4363.88,4362.11
2017-08-29 09:10:00,-0.000405602353869,4363.88,4362.11
2017-08-29 09:15:00,0.00104886518295,4357.09,4361.66
2017-08-29 09:20:00,-0.000913887914156,4357.09,4353.10810811
2017-08-29 09:25:00,-0.00155843581798,4355.52090909,4348.73295455
2017-08-29 09:30:00,0.00117396077344,4351.84916667,4356.95783333
2017-08-29 09:35:00,0.00149255618203,4350.59,4357.0835
2017-08-29 09:40:00,0.00227965249158,4350.59,4360.50783333
2017-08-29 09:45:00,0.00149469221864,4350.47216667,4356.97483333
2017-08-29 09:50:00,0.000631687503115,4347.35,4350.09616667
2017-08-29 09:55:00,0.00164391334184,4347.35,4354.49666667
2017-08-29 10:00:00,0.00267516878291,4348.3475,4359.98
2017-08-29 10:05:00,0.00262669744995,4348.68,4360.10266667
2017-08-29 10:10:00,0.00226929264893,4348.41883333,4358.28666667
2017-08-29 10:15:00,0.00166172950811,4347.98,4355.20516667
2017-08-29 10:20:00,0.00169036349447,4347.98,4355.32966667
2017-08-29 10:25:00,0.000651873590342,4347.98,4350.81433333
2017-08-29 10:30:00,0.000989424974356,4347.98,4352.282
2017-08-29 10:35:00,-0.000137111649902,4351.05483333,4350.45816667
2017-08-29 10:40:00,-0.000620228084595,4354.62637931,4351.92431034
2017-08-29 10:45:00,-0.00134008778938,4359.4175,4353.5755
2017-08-29 10:50:00,-0.000867772007414,4359.44,4355.657
2017-08-29 10:55:00,-0.000815357018332,4359.44,4355.8855
2017-08-29 11:00:00,-0.00190731001263,4362.84173077,4354.52019231
2017-08-29 11:05:00,-0.00174170315056,4363.05,4355.45086207
2017-08-29 11:10:00,-0.00192044555987,4363.05,4354.671
2017-08-29 11:15:00,-0.00199936588701,4363.05,4354.32666667
2017-08-29 11:20:00,-0.00443167930815,4373.67633333,4354.28266667
2017-08-29 11:25:00,-0.00614683764929,4382.84533333,4355.90483333
2017-08-29 11:30:00,-0.00446400004083,4387.3215,4367.73783333
2017-08-29 11:35:00,-0.00299084724362,4389.89385965,4376.76438596
2017-08-29 11:40:00,-0.00227852733997,4389.97,4379.96733333
2017-08-29 11:45:00,-0.0028272782426,4389.97,4377.55833333
2017-08-29 11:50:00,-0.00106167374976,4382.38864407,4377.73508475
2017-08-29 11:55:00,-0.00118997740991,4382.41683333,4377.20183333
2017-08-29 12:00:00,-0.000568084582496,4382.51,4380.02036364
2017-08-29 12:05:00,-0.00160278986755,4384.502,4377.47416667
2017-08-29 12:10:00,-0.00144116452392,4382.22,4375.9045
2017-08-29 12:15:00,-0.00154710026446,4377.6055,4370.829
2017-08-29 12:20:00,-0.00255802195327,4380.5845,4369.37083333
2017-08-29 12:25:00,-0.00260345124454,4387.48683333,4376.06533333
2017-08-29 12:30:00,-0.00194020929289,4389.99033333,4381.47283333
2017-08-29 12:35:00,-0.00191872983894,4390.83,4382.4045
2017-08-29 12:40:00,-0.00310842597142,4399.396,4385.72033333
2017-08-29 12:45:00,-0.00397026182159,4408.80533333,4391.30033333
2017-08-29 12:50:00,-0.00524834784203,4415.8285,4392.65266667
2017-08-29 12:55:00,-0.00680750281405,4423.0255,4392.91066667
2017-08-29 13:00:00,-0.00919491946642,4439.49672414,4398.67482759
2017-08-29 13:05:00,-0.00814292827726,4444.4295,4408.23883333
2017-08-29 13:10:00,-0.0077237781077,4440.60491228,4406.30263158
2017-08-29 13:15:00,-0.00577631439088,4431.66083333,4406.06216667
2017-08-29 13:20:00,-0.00524700696445,4433.70966102,4410.44355932
2017-08-29 13:25:00,-0.00764638295092,4448.44295082,4414.42213115
2017-08-29 13:30:00,-0.00817367801773,4462.61683333,4426.1405
2017-08-29 13:35:00,-0.0103794120558,4486.8945,4440.3175
2017-08-29 13:40:00,-0.0185961534537,4549.927,4465.27333333
2017-08-29 13:45:00,-0.0210218813229,4611.93083333,4514.82416667
2017-08-29 13:50:00,-0.0187907815237,4573.19483333,4487.02933333
2017-08-29 13:55:00,-0.0155159399999,4577.02241379,4505.96913793
2017-08-29 14:00:00,-0.0186410181949,4596.023,4510.3152
2017-08-29 14:05:00,-0.0162326931412,4580.10278689,4505.75016393
2017-08-29 14:10:00,-0.0161829510571,4581.69847458,4507.54949153
2017-08-29 14:15:00,-0.0167471319374,4570.13131148,4493.59377049
2017-08-29 14:20:00,-0.0166183582392,4573.29237288,4497.29067797
2017-08-29 14:25:00,-0.0164596273646,4582.52216667,4507.0955
2017-08-29 14:30:00,-0.0152626834519,4572.41694915,4502.62677966
2017-08-29 14:35:00,-0.0150495707744,4567.04344262,4498.30786885
2017-08-29 14:40:00,-0.014867420713,4570.97416667,4503.0145
2017-08-29 14:45:00,-0.0135169736329,4569.069,4507.30916667
2017-08-29 14:50:00,-0.0128675474348,4566.73491525,4507.97135593
2017-08-29 14:55:00,-0.0129616831872,4558.64416667,4499.5555
2017-08-29 15:00:00,-0.0133797797094,4559.99037037,4498.9787037
2017-08-29 15:05:00,-0.0137016325536,4560.0,4497.52055556
2017-08-29 15:10:00,-0.0149537024604,4564.57483333,4496.30866667
2017-08-29 15:15:00,-0.0192159959185,4591.24683333,4503.0105
2017-08-29 15:20:00,-0.0190025727653,4605.13366667,4517.62183333
2017-08-29 15:25:00,-0.0178573654744,4599.31610169,4517.17355932
2017-08-29 15:30:00,-0.017415669148,4586.04818182,4506.17909091
2017-08-29 15:35:00,-0.017415669148,4586.04818182,4506.17909091
2017-08-29 15:40:00,-0.0159162306388,4594.18210526,4521.06
2017-08-29 15:45:00,-0.0153401151448,4592.15096154,4521.70615385
2017-08-29 15:50:00,-0.0135743081548,4590.06,4527.75311111
2017-08-29 15:55:00,-0.0119896762424,4590.06,4535.02666667
2017-08-29 16:00:00,-0.0119896762424,4590.06,4535.02666667
2017-08-29 16:05:00,-0.0119896762424,4590.06,4535.02666667
2017-08-29 16:10:00,-0.00931230987666,4582.46969697,4539.79636364
2017-08-29 16:15:00,-0.00963848285179,4581.2604,4537.104
2017-08-29 16:20:00,-0.008464136415,4576.87816667,4538.13733333
2017-08-29 16:25:00,-0.00673576504006,4570.69137931,4539.89689655
2017-08-29 16:30:00,-0.00571208356075,4559.91233333,4533.86583333
2017-08-29 16:35:00,-0.00891752334421,4559.02983051,4518.37457627
2017-08-29 16:40:00,-0.0122129307054,4557.239,4501.58016667
2017-08-29 16:45:00,-0.00992958829845,4555.14166667,4509.911
2017-08-29 16:50:00,-0.00996358596303,4555.02,4509.63566667
2017-08-29 16:55:00,-0.0100238857349,4555.02,4509.361
2017-08-29 17:00:00,-0.010893172365,4554.14518519,4504.53592593
2017-08-29 17:05:00,-0.0102930709401,4550.01311475,4503.1795082
2017-08-29 17:10:00,-0.00919202782005,4538.58133333,4496.8585
2017-08-29 17:15:00,-0.0093862971,4532.05483333,4489.514
2017-08-29 17:20:00,-0.0134050293155,4550.33067797,4489.33169492
2017-08-29 17:25:00,-0.0140603475603,4552.46616667,4488.45566667
2017-08-29 17:30:00,-0.0146577993208,4555.15,4488.38152542
2017-08-29 17:35:00,-0.0138298148482,4549.94442623,4487.0157377
2017-08-29 17:40:00,-0.0122910675645,4539.30220339,4483.50881356
2017-08-29 17:45:00,-0.0126852436113,4540.86389831,4483.26
2017-08-29 17:50:00,-0.0142626877976,4552.1525,4487.22416667
2017-08-29 17:55:00,-0.0148694118342,4556.45271186,4488.70067797
2017-08-29 18:00:00,-0.0136792498584,4554.20181818,4491.90345455
2017-08-29 18:05:00,-0.0127224442968,4556.699,4498.72666667
2017-08-29 18:10:00,-0.0120361379203,4557.22966667,4502.378
2017-08-29 18:15:00,-0.0126903722371,4566.40423729,4508.45050847
2017-08-29 18:20:00,-0.0133571869123,4575.806,4514.6855
2017-08-29 18:25:00,-0.0142707818268,4577.0,4511.68263158
2017-08-29 18:30:00,-0.0148936634977,4579.29233333,4511.08983333
2017-08-29 18:35:00,-0.0151287812128,4579.99,4510.70033333
2017-08-29 18:40:00,-0.0150837301683,4579.99,4510.90666667
2017-08-29 18:45:00,-0.0161033636422,4578.52813559,4504.79847458
2017-08-29 18:50:00,-0.0163737124259,4574.45213115,4499.5504918
2017-08-29 18:55:00,-0.0171594965042,4570.18666667,4491.76483333
2017-08-29 19:00:00,-0.015718848558,4561.91666667,4490.20666667
2017-08-29 19:05:00,-0.0149042811003,4561.73433333,4493.74416667
2017-08-29 19:10:00,-0.0162022018438,4568.15266667,4494.13816667
2017-08-29 19:15:00,-0.0155941765398,4568.88189655,4497.6337931
2017-08-29 19:20:00,-0.0160048117721,4573.84,4500.63655172
2017-08-29 19:25:00,-0.0144974587775,4575.23616667,4508.90666667
2017-08-29 19:30:00,-0.0148010712458,4577.55844828,4509.80551724
2017-08-29 19:35:00,-0.014064092766,4577.14896552,4512.77551724
2017-08-29 19:40:00,-0.0132079522602,4578.56721311,4518.09393443
2017-08-29 19:45:00,-0.0137063268512,4579.74661017,4516.97474576
2017-08-29 19:50:00,-0.014392031759,4583.78533333,4517.81533333
2017-08-29 19:55:00,-0.0142623692451,4584.161,4518.78
2017-08-29 20:00:00,-0.0150454794867,4587.54947368,4518.52736842
2017-08-29 20:05:00,-0.0156102349687,4589.98067797,4518.33
2017-08-29 20:10:00,-0.0163136312013,4596.56033333,4521.572
2017-08-29 20:15:00,-0.0163671881265,4599.59716667,4524.31466667
2017-08-29 20:20:00,-0.0149890066075,4599.45,4530.50881356
2017-08-29 20:25:00,-0.0142680426083,4599.54152542,4533.91508475
2017-08-29 20:30:00,-0.0155091491169,4606.54683333,4535.1025
2017-08-29 20:35:00,-0.015721252156,4607.7,4535.26118644
2017-08-29 20:40:00,-0.0146962293676,4607.69459016,4539.97885246
2017-08-29 20:45:00,-0.014254658124,4604.3395,4538.7055
2017-08-29 20:50:00,-0.0121840986958,4588.99033333,4533.077
2017-08-29 20:55:00,-0.0118146499295,4587.00283333,4532.809
2017-08-29 21:00:00,-0.0122191373702,4594.88666667,4538.73944444
2017-08-29 21:05:00,-0.0117366320235,4594.06433333,4540.144
2017-08-29 21:10:00,-0.0116560837143,4597.047,4543.46233333
2017-08-29 21:15:00,-0.0123155906862,4603.47716667,4546.78133333
2017-08-29 21:20:00,-0.0117708560757,4609.34183333,4555.08533333
2017-08-29 21:25:00,-0.0124717485144,4618.526,4560.92333333
2017-08-29 21:30:00,-0.0132095671481,4626.0,4564.89254237
2017-08-29 21:35:00,-0.0113984505184,4613.91258621,4561.31310345
2017-08-29 21:40:00,-0.0100975796672,4610.8585,4564.299
2017-08-29 21:45:00,-0.0118537851682,4616.99216667,4562.26333333
2017-08-29 21:50:00,-0.0113838618128,4619.48118644,4566.89220339
2017-08-29 21:55:00,-0.00890954117803,4611.74719298,4570.65842105
2017-08-29 22:00:00,-0.00738775700007,4599.81946429,4565.83017857
2017-08-29 22:05:00,-0.00797433518775,4589.69,4553.091
2017-08-29 22:10:00,-0.007709153858,4588.02066667,4552.6505
2017-08-29 22:15:00,-0.0069176931826,4582.782,4551.07966667
2017-08-29 22:20:00,-0.00757199140453,4582.26,4547.56316667
2017-08-29 22:25:00,-0.0094240374467,4582.26,4539.07661017
2017-08-29 22:30:00,-0.00870564584257,4585.895,4545.97
2017-08-29 22:35:00,-0.00919493919329,4589.06745763,4546.87050847
2017-08-29 22:40:00,-0.00819171286852,4585.05283333,4547.49333333
2017-08-29 22:45:00,-0.00923205317869,4588.42813559,4546.06762712
2017-08-29 22:50:00,-0.00967473766883,4589.99,4545.58305085
2017-08-29 22:55:00,-0.00897808281605,4589.99,4548.78068966
2017-08-29 23:00:00,-0.00841776615172,4593.5827907,4554.91534884
2017-08-29 23:05:00,-0.00735504745126,4598.61948276,4564.79603448
2017-08-29 23:10:00,-0.00663697969009,4599.13034483,4568.60568966
2017-08-29 23:15:00,-0.00688403085238,4603.91789474,4572.22438596
2017-08-29 23:20:00,-0.00815538944017,4603.93,4566.38315789
2017-08-29 23:25:00,-0.00928659241747,4603.93,4561.17517857
2017-08-29 23:30:00,-0.00934086023607,4603.93,4560.92533333
2017-08-29 23:35:00,-0.00827689954684,4599.8075,4561.7335
2017-08-29 23:40:00,-0.00768722508443,4595.69,4560.36189655
2017-08-29 23:45:00,-0.00781930519292,4595.56533333,4559.63116667
2017-08-29 23:50:00,-0.00799677335787,4593.035,4556.30566667
2017-08-29 23:55:00,-0.0100181238511,4592.71433333,4546.704
2017-08-30 00:00:00,-0.0122260870856,4584.37521739,4528.3273913
2017-08-30 00:05:00,-0.0124587763543,4575.3412069,4518.33827586
2017-08-30 00:10:00,-0.0103311579949,4573.53666667,4526.28462963
2017-08-30 00:15:00,-0.00790417040404,4571.10694915,4534.97610169
2017-08-30 00:20:00,-0.00786486167502,4579.69383333,4543.67583333
2017-08-30 00:25:00,-0.00744700335842,4584.19183333,4550.05333333
2017-08-30 00:30:00,-0.00843467581676,4584.29,4545.623
2017-08-30 00:35:00,-0.00830918090157,4584.29,4546.19830508
2017-08-30 00:40:00,-0.00724318313499,4584.264,4551.05933333
2017-08-30 00:45:00,-0.00642226954562,4584.15396552,4554.71327586
2017-08-30 00:50:00,-0.00615222979756,4586.9,4558.67666667
2017-08-30 00:55:00,-0.00800113532017,4595.32915254,4558.56118644
2017-08-30 01:00:00,-0.00749743967846,4596.96075,4562.4955
2017-08-30 01:05:00,-0.00683555919136,4602.11916667,4570.66083333
2017-08-30 01:10:00,-0.00617740258917,4598.70344828,4570.29534483
2017-08-30 01:15:00,-0.00659436540808,4600.1420339,4569.80661017
2017-08-30 01:20:00,-0.00626254500586,4601.99,4573.16983051
2017-08-30 01:25:00,-0.00524876250592,4606.34101695,4582.16491525
2017-08-30 01:30:00,-0.00600224164457,4614.96491525,4587.26338983
2017-08-30 01:35:00,-0.00811613228294,4623.05733333,4585.53416667
2017-08-30 01:40:00,-0.00683558402429,4623.82305085,4592.21627119
2017-08-30 01:45:00,-0.00704374346608,4620.04745763,4587.50508475
2017-08-30 01:50:00,-0.00585693414656,4614.13866667,4587.10683333
2017-08-30 01:55:00,-0.00395110739058,4608.62,4590.41084746
2017-08-30 02:00:00,-0.00491902106851,4611.55606061,4588.87060606
2017-08-30 02:05:00,-0.00493182214331,4613.19783333,4590.44266667
2017-08-30 02:10:00,-0.00277800201579,4602.32,4589.53474576
2017-08-30 02:15:00,-0.00331857990463,4602.32,4587.04683333
2017-08-30 02:20:00,-0.00315598046349,4603.18916667,4588.66133333
2017-08-30 02:25:00,-0.00366508353845,4604.7,4587.82338983
2017-08-30 02:30:00,-0.00432012538405,4604.7,4584.80711864
2017-08-30 02:35:00,-0.00445802642269,4603.24,4582.71844828
2017-08-30 02:40:00,-0.00349104549521,4600.29233333,4584.2325
2017-08-30 02:45:00,-0.00320437709193,4600.01,4585.26983333
2017-08-30 02:50:00,-0.00298395153414,4600.01,4586.2837931
2017-08-30 02:55:00,-0.00296454771893,4600.01,4586.37305085
2017-08-30 03:00:00,-0.00353013297809,4601.64466667,4585.4
2017-08-30 03:05:00,-0.00427891443332,4600.05,4580.36677966
2017-08-30 03:10:00,-0.00463836696523,4601.34627119,4580.00440678
2017-08-30 03:15:00,-0.0040063211573,4601.52816667,4583.093
2017-08-30 03:20:00,-0.00381974718627,4599.17,4581.60233333
2017-08-30 03:25:00,-0.00411057462259,4601.0615,4582.14816667
2017-08-30 03:30:00,-0.00414479249962,4602.08,4583.00533333
2017-08-30 03:35:00,-0.00400402349997,4601.80864407,4583.38288136
2017-08-30 03:40:00,-0.00482236694675,4601.01050847,4578.82288136
2017-08-30 03:45:00,-0.00536383311073,4599.17,4574.50081967
2017-08-30 03:50:00,-0.00460017785818,4599.17,4578.013
2017-08-30 03:55:00,-0.00463243005441,4599.17,4577.86466667
2017-08-30 04:00:00,-0.00447312594809,4599.17,4578.59733333
2017-08-30 04:05:00,-0.00388101871577,4599.32775862,4581.47758621
2017-08-30 04:10:00,-0.00532708407824,4607.44,4582.89466667
2017-08-30 04:15:00,-0.00577542291328,4610.44316667,4583.8155
2017-08-30 04:20:00,-0.00503092102475,4614.47929825,4591.26508772
2017-08-30 04:25:00,-0.00643191245675,4625.87881356,4596.12542373
2017-08-30 04:30:00,-0.00723217347228,4626.0,4592.54396552
2017-08-30 04:35:00,-0.00680983461536,4626.25423729,4594.75
2017-08-30 04:40:00,-0.00576535684431,4626.50166667,4599.828
2017-08-30 04:45:00,-0.00466105190857,4621.00766667,4599.469
2017-08-30 04:50:00,-0.00494345325976,4611.52440678,4588.72491525
2017-08-30 04:55:00,-0.00508798799059,4609.72,4586.2658
2017-08-30 05:00:00,-0.00535843816607,4609.37176471,4584.67264706
2017-08-30 05:05:00,-0.00365807576474,4603.01883333,4586.17983333
2017-08-30 05:10:00,-0.0024300791672,4600.8105,4589.63016667
2017-08-30 05:15:00,-0.00270032747928,4600.8,4588.37633333
2017-08-30 05:20:00,-0.00314488784559,4600.8,4586.331
2017-08-30 05:25:00,-0.0028483604682,4600.8,4587.69526316
2017-08-30 05:30:00,-0.00331452097074,4604.56783333,4589.30466667
2017-08-30 05:35:00,-0.00410993234389,4609.40694915,4590.46254237
2017-08-30 05:40:00,-0.00533963608759,4608.8875,4584.2775
2017-08-30 05:45:00,-0.00506538181897,4607.55,4584.211
2017-08-30 05:50:00,-0.00416597252308,4607.902,4588.70566667
2017-08-30 05:55:00,-0.00482256620319,4613.52033333,4591.27033333
2017-08-30 06:00:00,-0.00475790106282,4614.78,4592.82333333
2017-08-30 06:05:00,-0.00405351881584,4614.78,4596.07390244
2017-08-30 06:10:00,-0.00574791307765,4629.55907407,4602.94444444
2017-08-30 06:15:00,-0.00755148125085,4641.01,4605.9635
2017-08-30 06:20:00,-0.00562051951497,4629.57627451,4603.54392157
2017-08-30 06:25:00,-0.00434741301523,4621.80588235,4601.71235294
2017-08-30 06:30:00,-0.00526523571486,4623.12333333,4598.7815
2017-08-30 06:35:00,-0.00562013427989,4623.66169492,4597.6759322
2017-08-30 06:40:00,-0.00636160102875,4624.36,4594.94166667
2017-08-30 06:45:00,-0.00538877173945,4624.27366667,4599.3545
2017-08-30 06:50:00,-0.00536999674274,4624.16,4599.32827586
2017-08-30 06:55:00,-0.00458748371111,4618.91983333,4597.72833333
2017-08-30 07:00:00,-0.0045231081725,4613.92,4593.05074074
2017-08-30 07:05:00,-0.00359520856052,4613.36416667,4596.778
2017-08-30 07:10:00,-0.00307348390178,4606.92466667,4592.764
2017-08-30 07:15:00,0.00216126601296,4579.00883333,4588.89633333
2017-08-30 07:20:00,-0.0012586091564,4589.31557692,4583.53942308
2017-08-30 07:25:00,-0.00247946050534,4591.528,4580.14233333
2017-08-30 07:30:00,-0.00232599895302,4589.22,4578.53833333
2017-08-30 07:35:00,-0.00218873154619,4581.09783333,4571.06816667
2017-08-30 07:40:00,-0.00256457758937,4588.15,4576.38333333
2017-08-30 07:45:00,-0.0034082804902,4584.25583333,4568.629
2017-08-30 07:50:00,-0.00466887626883,4580.01,4558.6265
2017-08-30 07:55:00,-0.00553073756025,4580.01,4554.67916667
2017-08-30 08:00:00,-0.00523122610079,4575.81942857,4551.88171429
2017-08-30 08:05:00,-0.00420093619656,4575.25,4556.02966667
2017-08-30 08:10:00,-0.00302013920238,4575.49766667,4561.67883333
2017-08-30 08:15:00,-0.00397926171615,4586.49516667,4568.244
2017-08-30 08:20:00,-0.00409915045148,4585.93516667,4567.13533333
2017-08-30 08:25:00,-0.00320374629535,4575.05916667,4560.40183333
2017-08-30 08:30:00,-0.00352418576155,4575.30866667,4559.18383333
2017-08-30 08:35:00,-0.00642302913037,4579.07,4549.6585
2017-08-30 08:40:00,-0.00860740706172,4583.95516667,4544.49816667
2017-08-30 08:45:00,-0.010575690968,4584.44883333,4535.965
2017-08-30 08:50:00,-0.00954565358577,4582.71666667,4538.97166667
2017-08-30 08:55:00,-0.0103940249474,4582.500625,4534.87
2017-08-30 09:00:00,-0.00966563620945,4582.46,4538.1676087
2017-08-30 09:05:00,-0.00951010301599,4582.46,4538.88033333
2017-08-30 09:10:00,-0.00968815163135,4580.72678571,4536.34803571
2017-08-30 09:15:00,-0.00925974625186,4577.91616667,4535.52633333
2017-08-30 09:20:00,-0.0134091371183,4570.1825,4508.89516667
2017-08-30 09:25:00,-0.0125324415332,4561.075,4503.91366667
2017-08-30 09:30:00,-0.0134661865606,4560.37636364,4498.96545455
